VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth,Pass/Fail,Percentage
2,5E-06,2.8E-07,2.8E-07,1E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,50.93,31500000,56.97,6.5E-05,-74.91,32.78,378000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,5E-06,5E-06,27,Pass,50.76,25500000,72.33,6.02E-05,-83.88,71.15,182000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,5E-06,5E-06,125,Fail,49.86,26200000,69.06,7.6E-05,-84.08,68.71,155000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,5E-06,1E-05,27,Pass,51.13,25300000,61.23,6.02E-05,-74.31,72,171000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,5E-06,1E-05,125,Fail,50.07,25900000,58.89,7.6E-05,-74.01,69.23,148000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,5E-06,1.5E-05,27,Pass,51.28,25100000,58.48,6.02E-05,-71.69,71.31,165000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,5E-06,1.5E-05,125,Fail,50.13,25600000,56.25,7.6E-05,-71.2,68.54,143000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1E-05,5E-06,27,Pass,51.34,25500000,73.16,5.33E-05,-85.43,67.11,197000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1E-05,5E-06,125,Pass,50.41,25800000,69.61,6.82E-05,-86.27,64.6,167000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1E-05,1E-05,27,Pass,51.72,25200000,62.12,5.33E-05,-76,68.03,186000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1E-05,1E-05,125,Pass,50.63,25800000,59.45,6.81E-05,-76.25,65.23,159000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1E-05,1.5E-05,27,Fail,51.87,24900000,59.4,5.33E-05,-73.42,67.31,178000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1E-05,1.5E-05,125,Pass,50.69,25500000,56.84,6.82E-05,-73.42,64.56,154000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1.5E-05,5E-06,27,Pass,51.58,25100000,73.47,5.07E-05,-86.28,63.99,205000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1.5E-05,5E-06,125,Pass,50.64,25600000,69.73,6.51E-05,-87.68,61.52,173000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1.5E-05,1E-05,27,Pass,51.95,25000000,62.45,5.07E-05,-77.03,64.97,193000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1.5E-05,1E-05,125,Pass,50.87,25600000,59.56,6.51E-05,-77.74,62.25,165000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1.5E-05,1.5E-05,27,Fail,52.11,24700000,59.74,5.07E-05,-74.48,64.29,185000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,2.5E-05,1.5E-05,1.5E-05,125,Pass,50.93,25100000,56.97,6.52E-05,-74.91,61.64,159000,1,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,5E-06,5E-06,27,Fail,50.76,23200000,72.33,6.02E-05,-83.88,78.46,128000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,5E-06,5E-06,125,Fail,49.86,23400000,69.06,7.61E-05,-84.69,75.44,109000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,5E-06,1E-05,27,Fail,51.13,22900000,61.23,6.02E-05,-74.31,79.69,121000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,5E-06,1E-05,125,Fail,50.07,23000000,58.89,7.6E-05,-74.02,76.28,105000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,5E-06,1.5E-05,27,Fail,51.28,22500000,58.48,6.02E-05,-71.69,79.34,117000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,5E-06,1.5E-05,125,Fail,50.12,22400000,56.25,7.61E-05,-71.2,75.9,102000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1E-05,5E-06,27,Fail,51.34,23000000,73.16,5.34E-05,-85.43,75.67,139000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1E-05,5E-06,125,Fail,50.41,23200000,69.61,6.83E-05,-86.27,72.47,118000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1E-05,1E-05,27,Fail,51.72,22700000,62.12,5.33E-05,-76,77.03,132000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1E-05,1E-05,125,Fail,50.63,22800000,59.45,6.82E-05,-76.25,73.43,113000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1E-05,1.5E-05,27,Fail,51.87,22400000,59.4,5.33E-05,-73.42,76.66,127000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1E-05,1.5E-05,125,Fail,50.69,22400000,56.84,6.83E-05,-73.42,73.04,110000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1.5E-05,5E-06,27,Fail,51.57,22900000,73.47,5.08E-05,-86.28,73.43,144000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1.5E-05,5E-06,125,Fail,50.64,23000000,69.73,6.53E-05,-87.68,70.23,122000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1.5E-05,1E-05,27,Fail,51.95,22500000,62.45,5.07E-05,-77.03,74.88,137000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1.5E-05,1E-05,125,Fail,50.87,22600000,59.56,6.53E-05,-77.74,71.27,117000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1.5E-05,1.5E-05,27,Fail,52.11,22200000,59.74,5.07E-05,-74.48,74.53,132000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3E-05,1.5E-05,1.5E-05,125,Fail,50.93,22200000,56.97,6.53E-05,-74.91,70.9,114000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,5E-06,5E-06,27,Fail,50.76,18900000,72.33,6.03E-05,-83.88,83.36,95000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,5E-06,5E-06,125,Fail,49.86,18500000,69.06,7.63E-05,-84.08,79.94,80800,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,5E-06,1E-05,27,Fail,51.13,18400000,61.23,6.02E-05,-74.31,84.77,90300,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,5E-06,1E-05,125,Fail,50.07,18500000,58.89,7.61E-05,-74.01,80.96,78000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,5E-06,1.5E-05,27,Fail,51.28,17900000,58.48,6.02E-05,-71.69,84.68,87700,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,5E-06,1.5E-05,125,Fail,50.12,17800000,56.25,7.61E-05,-71.2,80.8,76400,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1E-05,5E-06,27,Fail,51.34,18900000,73.16,5.35E-05,-85.43,81.52,103000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1E-05,5E-06,125,Fail,50.41,19000000,69.61,6.85E-05,-86.27,77.8,87100,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1E-05,1E-05,27,Fail,51.72,18500000,62.12,5.34E-05,-76,83.12,97900,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1E-05,1E-05,125,Fail,50.63,18200000,59.45,6.84E-05,-76.25,78.96,83900,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1E-05,1.5E-05,27,Fail,51.87,18200000,59.4,5.33E-05,-73.42,83.02,95100,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1E-05,1.5E-05,125,Fail,50.69,17900000,56.84,6.84E-05,-73.42,78.8,82100,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1.5E-05,5E-06,27,Fail,51.57,18900000,73.47,5.09E-05,-86.28,79.97,107000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1.5E-05,5E-06,125,Fail,50.64,18800000,69.73,6.55E-05,-87.68,76.21,90300,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1.5E-05,1E-05,27,Fail,51.95,18400000,62.45,5.08E-05,-77.03,81.67,102000,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1.5E-05,1E-05,125,Fail,50.86,17900000,59.56,6.54E-05,-77.74,77.43,86900,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,52.1,18100000,59.74,5.08E-05,-74.48,81.59,98700,0,
2,5E-06,2.8E-07,2.8E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,50.93,18000000,56.97,6.54E-05,-74.91,77.28,85000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,5E-06,5E-06,27,Pass,50.76,32300000,72.41,6.01E-05,-83.88,53.81,464000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,5E-06,5E-06,125,Fail,49.86,33400000,69.06,7.57E-05,-84.08,51.66,394000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,5E-06,1E-05,27,Pass,51.13,31500000,61.23,6.01E-05,-74.31,51.5,423000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,5E-06,1E-05,125,Fail,50.07,32700000,58.89,7.58E-05,-74.02,49.84,365000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,5E-06,1.5E-05,27,Pass,51.28,30700000,58.48,6.01E-05,-71.69,49.11,393000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,5E-06,1.5E-05,125,Fail,50.13,32000000,56.25,7.58E-05,-71.2,47.88,342000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1E-05,5E-06,27,Pass,51.34,31900000,73.16,5.32E-05,-85.43,46.74,500000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1E-05,5E-06,125,Fail,50.41,33100000,69.61,6.79E-05,-86.27,44.89,422000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1E-05,1E-05,27,Fail,51.72,31200000,62.12,5.32E-05,-76,44.74,456000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1E-05,1E-05,125,Fail,50.63,32200000,59.45,6.79E-05,-76.25,43.41,390000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1E-05,1.5E-05,27,Fail,51.87,30300000,59.4,5.32E-05,-73.42,42.81,424000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1E-05,1.5E-05,125,Fail,50.69,31700000,56.84,6.8E-05,-73.42,41.94,366000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1.5E-05,5E-06,27,Fail,51.57,31600000,73.47,5.06E-05,-86.28,41.16,517000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1.5E-05,5E-06,125,Fail,50.64,32700000,69.73,6.49E-05,-87.68,40,436000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1.5E-05,1E-05,27,Fail,51.95,30900000,62.45,5.06E-05,-77.03,39.57,472000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1.5E-05,1E-05,125,Fail,50.87,32000000,59.56,6.49E-05,-77.74,38.56,403000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,27,Fail,52.11,30100000,59.74,5.06E-05,-74.48,38.07,439000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,50.93,31500000,56.97,6.5E-05,-74.91,37.49,378000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,5E-06,5E-06,27,Pass,50.76,25600000,72.33,6.01E-05,-83.88,86.52,182000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,5E-06,5E-06,125,Fail,49.86,26100000,69.06,7.58E-05,-84.08,81.3,155000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,5E-06,1E-05,27,Pass,51.13,25200000,61.23,6.01E-05,-74.31,86.24,171000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,5E-06,1E-05,125,Fail,50.07,25800000,58.89,7.58E-05,-74.02,81.01,148000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,5E-06,1.5E-05,27,Pass,51.28,25200000,58.48,6.01E-05,-71.69,84.38,164000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,5E-06,1.5E-05,125,Fail,50.13,25500000,56.25,7.59E-05,-71.2,79.48,143000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1E-05,5E-06,27,Pass,51.34,25300000,73.16,5.32E-05,-85.43,83.23,197000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1E-05,5E-06,125,Pass,50.41,25700000,69.61,6.8E-05,-86.27,78.17,167000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1E-05,1E-05,27,Pass,51.72,25200000,62.12,5.32E-05,-76,82.7,185000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1E-05,1E-05,125,Pass,50.63,25500000,59.45,6.8E-05,-76.25,77.82,159000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1E-05,1.5E-05,27,Pass,51.87,25000000,59.4,5.32E-05,-73.42,80.63,178000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1E-05,1.5E-05,125,Pass,50.69,25200000,56.84,6.81E-05,-73.42,76.16,154000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1.5E-05,5E-06,27,Pass,51.57,25100000,73.47,5.06E-05,-86.28,79.92,204000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1.5E-05,5E-06,125,Pass,50.64,25600000,69.73,6.5E-05,-87.68,75.38,173000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1.5E-05,1E-05,27,Fail,51.95,24900000,62.45,5.06E-05,-77.03,79.2,192000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1.5E-05,1E-05,125,Pass,50.87,25500000,59.56,6.5E-05,-77.74,75.02,164000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,27,Fail,52.11,24800000,59.74,5.06E-05,-74.48,77.04,185000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,125,Pass,50.93,25300000,56.97,6.51E-05,-74.91,73.36,159000,1,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,5E-06,5E-06,27,Fail,50.76,23000000,72.33,6.01E-05,-83.88,95.9,128000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,5E-06,5E-06,125,Fail,49.86,23000000,69.06,7.58E-05,-84.08,89.43,109000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,5E-06,1E-05,27,Fail,51.13,22700000,61.23,6E-05,-74.31,96.4,121000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,5E-06,1E-05,125,Fail,50.07,22500000,58.89,7.57E-05,-74.02,89.71,105000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,5E-06,1.5E-05,27,Fail,51.28,22400000,58.48,6E-05,-71.69,95.18,117000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,5E-06,1.5E-05,125,Fail,50.12,22400000,56.25,7.58E-05,-71.2,88.7,102000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1E-05,5E-06,27,Fail,51.34,22900000,73.16,5.32E-05,-85.43,94.41,139000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1E-05,5E-06,125,Fail,50.41,23000000,69.61,6.81E-05,-86.27,87.83,117000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1E-05,1E-05,27,Fail,51.72,22600000,62.12,5.32E-05,-76,94.73,132000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1E-05,1E-05,125,Fail,50.63,22500000,59.45,6.8E-05,-76.25,88.11,113000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1E-05,1.5E-05,27,Fail,51.87,22200000,59.4,5.32E-05,-73.42,93.25,127000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1E-05,1.5E-05,125,Fail,50.69,22300000,56.84,6.8E-05,-73.42,86.99,110000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1.5E-05,5E-06,27,Fail,51.57,22900000,73.47,5.07E-05,-86.28,92.29,144000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1.5E-05,5E-06,125,Fail,50.64,22900000,69.73,6.51E-05,-87.68,86.04,122000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1.5E-05,1E-05,27,Fail,51.95,22500000,62.45,5.06E-05,-77.03,92.48,137000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1.5E-05,1E-05,125,Fail,50.87,22500000,59.56,6.5E-05,-77.74,86.31,117000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1.5E-05,1.5E-05,27,Fail,52.11,22100000,59.74,5.06E-05,-74.48,90.84,132000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3E-05,1.5E-05,1.5E-05,125,Fail,50.93,22100000,56.97,6.5E-05,-74.91,85.14,114000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,5E-06,5E-06,27,Fail,50.76,18800000,72.33,6E-05,-84.29,102.3,94900,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,5E-06,5E-06,125,Fail,49.86,18400000,69.06,7.57E-05,-84.08,94.87,80800,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,5E-06,1E-05,27,Fail,51.13,18400000,61.23,5.99E-05,-74.31,103.3,90200,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,5E-06,1E-05,125,Fail,50.07,18000000,58.89,7.56E-05,-74.02,95.48,77900,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,5E-06,1.5E-05,27,Fail,51.28,18100000,58.48,5.99E-05,-71.69,102.5,87600,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,5E-06,1.5E-05,125,Fail,50.12,17400000,56.25,7.56E-05,-71.2,94.84,76300,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1E-05,5E-06,27,Fail,51.34,18700000,73.16,5.32E-05,-85.43,102.2,103000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1E-05,5E-06,125,Fail,50.41,18700000,69.61,6.81E-05,-86.27,94.36,87100,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1E-05,1E-05,27,Fail,51.72,17900000,62.12,5.31E-05,-76,103.2,97800,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1E-05,1E-05,125,Fail,50.63,18000000,59.45,6.79E-05,-76.25,95.02,83800,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1E-05,1.5E-05,27,Fail,51.87,18000000,59.4,5.31E-05,-73.42,102.2,95000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1E-05,1.5E-05,125,Fail,50.69,17700000,56.84,6.79E-05,-73.42,94.29,82000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1.5E-05,5E-06,27,Fail,51.57,18700000,73.47,5.07E-05,-86.28,101.2,107000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1.5E-05,5E-06,125,Fail,50.64,18700000,69.73,6.51E-05,-87.68,93.37,90200,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1.5E-05,1E-05,27,Fail,51.95,18200000,62.45,5.06E-05,-77.03,102.1,102000,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1.5E-05,1E-05,125,Fail,50.86,18300000,59.56,6.5E-05,-77.74,94.07,86800,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,52.1,17800000,59.74,5.06E-05,-74.48,101.1,98600,0,
2,5E-06,2.8E-07,2.8E-07,2E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,50.93,17900000,56.97,6.5E-05,-74.91,93.29,84900,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,5E-06,5E-06,27,Fail,55.33,31800000,52.61,6.02E-05,-73.06,32.85,291000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,5E-06,5E-06,125,Fail,54.52,33200000,52.99,7.59E-05,-75.07,34.35,247000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,5E-06,1E-05,27,Fail,56.26,30900000,58.07,6.02E-05,-81.06,32.94,254000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,5E-06,1E-05,125,Fail,55.37,32200000,60.82,7.59E-05,-85.9,34.52,216000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,5E-06,1.5E-05,27,Fail,56.63,30200000,62.56,6.02E-05,-94.09,32.88,231000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,5E-06,1.5E-05,125,Fail,55.66,31500000,70.42,7.6E-05,-94.25,33.63,199000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1E-05,5E-06,27,Fail,55.89,31300000,53.31,5.33E-05,-75.85,26.86,314000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1E-05,5E-06,125,Fail,55.03,32700000,53.18,6.81E-05,-79.22,28.17,265000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1E-05,1E-05,27,Fail,56.83,30600000,58.85,5.33E-05,-84.91,27.35,274000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1E-05,1E-05,125,Fail,55.91,32100000,61.12,6.81E-05,-92.28,28.8,232000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1E-05,1.5E-05,27,Fail,57.21,29900000,63.38,5.33E-05,-111,26.75,250000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1E-05,1.5E-05,125,Fail,56.21,31400000,70.63,6.81E-05,-91.76,28.45,213000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1.5E-05,5E-06,27,Fail,56.12,30900000,53.49,5.07E-05,-78.02,22.5,326000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1.5E-05,5E-06,125,Fail,55.24,32400000,53.02,6.5E-05,-83.33,23.81,274000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1.5E-05,1E-05,27,Fail,57.06,30200000,59.07,5.07E-05,-88.44,23.25,284000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1.5E-05,1E-05,125,Fail,56.12,31600000,61.03,6.51E-05,-102.1,24.71,240000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1.5E-05,1.5E-05,27,Fail,57.44,29500000,63.62,5.07E-05,-102.1,22.95,260000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,1.5E-05,1.5E-05,1.5E-05,125,Fail,56.42,30800000,70.52,6.51E-05,-90.27,24.69,220000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,5E-06,5E-06,27,Pass,55.33,25200000,52.61,6.04E-05,-73.06,55.36,116000,1,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,5E-06,5E-06,125,Fail,54.52,25900000,52.99,7.64E-05,-75.07,55.85,98200,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,5E-06,1E-05,27,Pass,56.26,25100000,58.07,6.04E-05,-81.06,57.66,104000,1,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,5E-06,1E-05,125,Fail,55.37,25700000,60.82,7.63E-05,-85.9,57.69,88300,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,5E-06,1.5E-05,27,Fail,56.63,24800000,62.56,6.04E-05,-94.09,57.57,97700,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,5E-06,1.5E-05,125,Fail,55.66,25400000,70.35,7.64E-05,-94.25,57.45,83700,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1E-05,5E-06,27,Fail,55.89,24900000,53.31,5.35E-05,-75.85,50.14,126000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1E-05,5E-06,125,Pass,55.03,25700000,53.18,6.85E-05,-79.22,50.71,106000,1,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1E-05,1E-05,27,Fail,56.83,24800000,58.85,5.34E-05,-84.91,52.63,113000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1E-05,1E-05,125,Fail,55.91,25400000,61.12,6.85E-05,-92.28,52.76,95200,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1E-05,1.5E-05,27,Fail,57.21,24900000,63.38,5.35E-05,-111,52.66,106000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1E-05,1.5E-05,125,Fail,56.2,25200000,70.63,6.85E-05,-91.76,52.64,90200,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1.5E-05,5E-06,27,Pass,56.11,25000000,53.49,5.09E-05,-78.02,46.58,131000,1,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1.5E-05,5E-06,125,Pass,55.24,25300000,53.02,6.55E-05,-83.33,47.23,110000,1,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1.5E-05,1E-05,27,Fail,57.06,24600000,59.07,5.09E-05,-88.43,49.18,117000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1.5E-05,1E-05,125,Fail,56.12,25100000,61.03,6.54E-05,-102.1,49.4,98600,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1.5E-05,1.5E-05,27,Fail,57.43,24700000,63.63,5.09E-05,-102.1,49.32,110000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,2.5E-05,1.5E-05,1.5E-05,125,Fail,56.42,24900000,70.46,6.55E-05,-89.81,49.4,93400,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,3E-05,5E-06,5E-06,27,Fail,55.33,23300000,52.61,6.07E-05,-73.06,62.57,82000,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,3E-05,5E-06,5E-06,125,Fail,54.52,23600000,52.99,7.68E-05,-75.07,62.58,69400,0,
2,5E-06,2.8E-07,4.6E-07,5E-06,3E-05,5E-06,1E-05,27,Fail,56.26,23100000,58.07,6.05E-05,-81.06,65.38,73700,0,
