VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,61.05,6.62E+07,81.72,8.12E-05,-76.58,99.8,5.97E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,62.09,6.76E+07,60.62,5.68E-05,-83.52,95.93,8.72E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,61.05,6.75E+07,61.27,6.60E-05,-84.77,94.12,7.75E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,63.18,6.67E+07,68.47,5.67E-05,-81.43,89.25,7.67E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.00E-05,1.00E-05,125,fail,62.4,6.70E+07,72.82,6.58E-05,-82.61,96.79,6.65E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.00E-05,1.50E-05,27,fail,63.72,6.55E+07,77.15,5.67E-05,-80,82.3,7.13E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.00E-05,1.50E-05,125,fail,62.94,6.56E+07,89.22,6.58E-05,-80.87,95.26,6.17E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.50E-05,5.00E-06,27,fail,63.16,6.67E+07,61.42,5.05E-05,-85.22,85.45,8.90E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.50E-05,5.00E-06,125,fail,62.04,6.72E+07,61.8,5.92E-05,-86.1,90.09,7.90E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.50E-05,1.00E-05,27,fail,64.26,6.63E+07,69.18,5.04E-05,-83.19,72.9,7.82E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.50E-05,1.00E-05,125,fail,63.39,6.61E+07,73.09,5.91E-05,-84.47,90.06,6.77E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.50E-05,1.50E-05,27,fail,64.81,6.53E+07,77.54,5.03E-05,-81.7,65.42,7.27E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.00E-05,1.50E-05,1.50E-05,125,fail,63.94,6.46E+07,93.45,5.90E-05,-82.72,87.08,6.28E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,5.00E-06,5.00E-06,27,fail,60.07,5.21E+07,59.31,7.12E-05,-77.62,111.4,6.21E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,5.00E-06,5.00E-06,125,fail,59.19,5.01E+07,60.51,8.14E-05,-78.15,103.6,5.53E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,5.00E-06,1.00E-05,27,fail,61.15,5.10E+07,67.51,7.11E-05,-76.79,114.1,5.49E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,5.00E-06,1.00E-05,125,fail,60.51,4.91E+07,73.15,8.12E-05,-77.44,107.3,4.77E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,5.00E-06,1.50E-05,27,fail,61.69,4.82E+07,77.37,7.11E-05,-76,113.7,5.13E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,5.00E-06,1.50E-05,125,fail,61.05,4.78E+07,81.72,8.11E-05,-76.58,107.7,4.45E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.00E-05,5.00E-06,27,fail,62.09,5.34E+07,60.62,5.68E-05,-83.52,107.1,6.45E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.00E-05,5.00E-06,125,fail,61.05,5.31E+07,61.27,6.60E-05,-84.77,104,5.73E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.00E-05,1.00E-05,27,fail,63.18,5.34E+07,68.46,5.67E-05,-81.43,98.28,5.69E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.00E-05,1.00E-05,125,fail,62.39,5.15E+07,72.82,6.58E-05,-82.61,107.3,4.93E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.00E-05,1.50E-05,27,fail,63.72,5.28E+07,77.15,5.66E-05,-80,88.39,5.31E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.00E-05,1.50E-05,125,fail,62.94,5.13E+07,89.22,6.57E-05,-80.87,106.8,4.60E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.50E-05,5.00E-06,27,fail,63.16,5.43E+07,61.42,5.05E-05,-85.22,94.88,6.58E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.50E-05,5.00E-06,125,fail,62.04,5.29E+07,61.8,5.92E-05,-86.1,101.5,5.84E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.50E-05,1.00E-05,27,fail,64.26,5.30E+07,69.18,5.03E-05,-83.19,77.6,5.80E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.50E-05,1.00E-05,125,fail,63.39,5.24E+07,73.09,5.90E-05,-84.47,102.9,5.02E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.50E-05,1.50E-05,27,fail,64.81,5.33E+07,77.54,5.03E-05,-81.7,67.63,5.41E+04
2,1.50E-05,5.00E-07,4.60E-07,1.50E-05,3.50E-05,1.50E-05,1.50E-05,125,fail,63.94,5.12E+07,93.45,5.90E-05,-82.72,99.49,4.68E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,5.00E-06,5.00E-06,27,fail,60.07,9.49E+07,59.31,7.13E-05,-77.62,45.01,3.11E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,5.00E-06,5.00E-06,125,fail,59.19,9.90E+07,60.51,8.15E-05,-78.15,44.05,2.77E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,5.00E-06,1.00E-05,27,fail,61.15,9.23E+07,67.51,7.12E-05,-76.79,44.66,2.64E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,5.00E-06,1.00E-05,125,fail,60.52,9.59E+07,73.15,8.14E-05,-77.44,44.78,2.29E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,5.00E-06,1.50E-05,27,fail,61.69,8.97E+07,77.35,7.12E-05,-76,43.93,2.35E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,5.00E-06,1.50E-05,125,fail,61.05,9.31E+07,81.72,8.14E-05,-76.58,44.22,2.04E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.00E-05,5.00E-06,27,fail,62.09,9.34E+07,60.62,5.68E-05,-83.52,35.83,3.23E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.00E-05,5.00E-06,125,fail,61.05,9.68E+07,61.27,6.60E-05,-84.77,34.67,2.86E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.00E-05,1.00E-05,27,fail,63.18,9.05E+07,68.47,5.68E-05,-81.43,35.39,2.73E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.00E-05,1.00E-05,125,fail,62.4,9.43E+07,72.82,6.58E-05,-82.61,35.38,2.36E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.00E-05,1.50E-05,27,fail,63.72,8.80E+07,77.15,5.67E-05,-80,34.73,2.44E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.00E-05,1.50E-05,125,fail,62.94,9.16E+07,89.3,6.58E-05,-80.87,35.29,2.11E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.50E-05,5.00E-06,27,fail,63.16,9.19E+07,61.42,5.05E-05,-85.22,28.57,3.29E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.50E-05,5.00E-06,125,fail,62.04,9.52E+07,61.8,5.92E-05,-86.1,27.96,2.92E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.50E-05,1.00E-05,27,fail,64.26,8.92E+07,69.18,5.04E-05,-83.19,28.19,2.78E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.50E-05,1.00E-05,125,fail,63.4,9.26E+07,73.09,5.91E-05,-84.47,28.69,2.41E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.50E-05,1.50E-05,27,fail,64.81,8.67E+07,77.54,5.03E-05,-81.7,27.89,2.48E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,1.50E-05,1.50E-05,1.50E-05,125,fail,63.94,9.00E+07,93.45,5.90E-05,-82.72,28.53,2.14E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,5.00E-06,5.00E-06,27,fail,60.07,7.57E+07,59.31,7.13E-05,-77.62,80.03,1.20E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,5.00E-06,5.00E-06,125,fail,59.19,7.80E+07,60.51,8.16E-05,-78.15,76.04,1.07E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,5.00E-06,1.00E-05,27,fail,61.15,7.54E+07,67.51,7.12E-05,-76.79,82.45,1.05E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,5.00E-06,1.00E-05,125,fail,60.52,7.71E+07,73.15,8.14E-05,-77.44,79.21,9.11E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,5.00E-06,1.50E-05,27,fail,61.69,7.43E+07,77.36,7.12E-05,-76.17,82.22,9.69E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,5.00E-06,1.50E-05,125,fail,61.05,7.61E+07,81.72,8.13E-05,-76.58,79.27,8.40E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.00E-05,5.00E-06,27,fail,62.09,7.38E+07,60.62,5.69E-05,-83.52,74.59,1.24E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.00E-05,5.00E-06,125,fail,61.05,7.57E+07,61.27,6.60E-05,-84.77,70.8,1.10E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.00E-05,1.00E-05,27,fail,63.18,7.30E+07,68.47,5.68E-05,-81.43,76.61,1.09E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.00E-05,1.00E-05,125,fail,62.4,7.53E+07,72.82,6.59E-05,-82.61,74.14,9.42E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.00E-05,1.50E-05,27,fail,63.72,7.31E+07,77.15,5.67E-05,-80,75.84,1.00E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.00E-05,1.50E-05,125,fail,62.94,7.42E+07,89.22,6.58E-05,-80.87,74.02,8.68E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.50E-05,5.00E-06,27,fail,63.16,7.28E+07,61.42,5.05E-05,-85.22,69.54,1.27E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.50E-05,5.00E-06,125,fail,62.04,7.39E+07,61.8,5.92E-05,-86.1,66.48,1.13E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.50E-05,1.00E-05,27,fail,64.26,7.18E+07,69.18,5.04E-05,-83.19,70.68,1.11E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.50E-05,1.00E-05,125,fail,63.4,7.35E+07,73.09,5.91E-05,-84.47,69.58,9.59E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.50E-05,1.50E-05,27,fail,64.81,7.13E+07,77.54,5.03E-05,-81.7,69.36,1.02E+05
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,2.50E-05,1.50E-05,1.50E-05,125,fail,63.94,7.30E+07,93.45,5.90E-05,-82.72,69.28,8.83E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,5.00E-06,5.00E-06,27,fail,60.07,6.90E+07,59.31,7.13E-05,-77.62,89.75,8.41E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,5.00E-06,5.00E-06,125,fail,59.19,6.90E+07,60.51,8.16E-05,-78.15,84.83,7.49E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,5.00E-06,1.00E-05,27,fail,61.15,6.77E+07,67.51,7.12E-05,-76.79,92.92,7.41E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,5.00E-06,1.00E-05,125,fail,60.51,6.75E+07,73.15,8.14E-05,-77.44,88.48,6.43E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,5.00E-06,1.50E-05,27,fail,61.69,6.63E+07,77.35,7.12E-05,-76,93.28,6.89E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,61.05,6.69E+07,81.72,8.13E-05,-76.58,88.99,5.97E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,62.09,6.78E+07,60.62,5.69E-05,-83.52,87.2,8.72E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,61.05,6.83E+07,61.27,6.60E-05,-84.77,81.95,7.76E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,63.18,6.68E+07,68.47,5.68E-05,-81.43,90.35,7.67E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.00E-05,1.00E-05,125,fail,62.4,6.73E+07,72.82,6.59E-05,-82.61,86.1,6.65E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.00E-05,1.50E-05,27,fail,63.72,6.61E+07,77.15,5.67E-05,-80,90.32,7.13E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.00E-05,1.50E-05,125,fail,62.94,6.65E+07,89.22,6.58E-05,-80.87,86.56,6.17E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.50E-05,5.00E-06,27,fail,63.16,6.68E+07,61.42,5.05E-05,-85.22,83.76,8.90E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.50E-05,5.00E-06,125,fail,62.04,6.76E+07,61.8,5.93E-05,-86.1,79.07,7.91E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.50E-05,1.00E-05,27,fail,64.26,6.61E+07,69.18,5.04E-05,-83.19,86.52,7.82E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.50E-05,1.00E-05,125,fail,63.39,6.67E+07,73.09,5.91E-05,-84.46,83.33,6.77E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.50E-05,1.50E-05,27,fail,64.81,6.52E+07,77.54,5.03E-05,-81.7,86.02,7.27E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.00E-05,1.50E-05,1.50E-05,125,fail,63.94,6.57E+07,93.45,5.90E-05,-82.72,83.71,6.28E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,5.00E-06,5.00E-06,27,fail,60.07,5.45E+07,59.31,7.13E-05,-77.62,96.12,6.21E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,5.00E-06,5.00E-06,125,fail,59.19,5.23E+07,60.51,8.16E-05,-78.15,90.59,5.53E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,5.00E-06,1.00E-05,27,fail,61.15,5.20E+07,67.51,7.12E-05,-76.79,99.61,5.50E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,5.00E-06,1.00E-05,125,fail,60.51,5.13E+07,73.15,8.13E-05,-77.44,94.38,4.77E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,5.00E-06,1.50E-05,27,fail,61.69,5.20E+07,77.41,7.11E-05,-76,100.3,5.13E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,5.00E-06,1.50E-05,125,fail,61.05,5.02E+07,81.72,8.12E-05,-76.58,95.16,4.45E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.00E-05,5.00E-06,27,fail,62.09,5.53E+07,60.62,5.69E-05,-83.52,95.83,6.45E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.00E-05,5.00E-06,125,fail,61.05,5.32E+07,61.27,6.61E-05,-84.77,89.5,5.73E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.00E-05,1.00E-05,27,fail,63.18,5.30E+07,68.47,5.67E-05,-81.43,99.79,5.69E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.00E-05,1.00E-05,125,fail,62.39,5.38E+07,72.82,6.59E-05,-82.61,94.02,4.94E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.00E-05,1.50E-05,27,fail,63.72,5.22E+07,77.15,5.67E-05,-80,100.4,5.31E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.00E-05,1.50E-05,125,fail,62.94,5.32E+07,89.22,6.58E-05,-80.87,94.88,4.60E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.50E-05,5.00E-06,27,fail,63.16,5.58E+07,61.42,5.05E-05,-85.22,94.25,6.58E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.50E-05,5.00E-06,125,fail,62.04,5.51E+07,61.8,5.93E-05,-86.1,87.97,5.84E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.50E-05,1.00E-05,27,fail,64.26,5.49E+07,69.18,5.04E-05,-83.19,98.32,5.80E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.50E-05,1.00E-05,125,fail,63.39,5.38E+07,73.09,5.91E-05,-84.47,92.88,5.03E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.50E-05,1.50E-05,27,fail,64.81,5.29E+07,77.54,5.03E-05,-81.7,98.39,5.42E+04
2,1.50E-05,5.00E-07,4.60E-07,1.00E-05,3.50E-05,1.50E-05,1.50E-05,125,fail,63.94,5.30E+07,93.45,5.90E-05,-82.72,93.8,4.68E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,5.00E-06,5.00E-06,27,fail,60.07,9.41E+07,59.31,7.13E-05,-77.62,52.79,3.11E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,5.00E-06,5.00E-06,125,fail,59.19,9.78E+07,60.51,8.15E-05,-78.15,52.38,2.77E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,5.00E-06,1.00E-05,27,fail,61.15,9.14E+07,67.51,7.12E-05,-76.79,48.56,2.64E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,5.00E-06,1.00E-05,125,fail,60.52,9.55E+07,73.15,8.14E-05,-77.44,50.04,2.29E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,5.00E-06,1.50E-05,27,fail,61.69,8.92E+07,77.35,7.12E-05,-76,46.36,2.35E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,5.00E-06,1.50E-05,125,fail,61.05,9.26E+07,81.72,8.13E-05,-76.58,48.23,2.04E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.00E-05,5.00E-06,27,fail,62.09,9.26E+07,60.62,5.68E-05,-83.52,40.56,3.23E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.00E-05,5.00E-06,125,fail,61.05,9.59E+07,61.27,6.60E-05,-84.77,42.3,2.86E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.00E-05,1.00E-05,27,fail,63.18,9.00E+07,68.47,5.67E-05,-81.43,35.73,2.73E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.00E-05,1.00E-05,125,fail,62.4,9.33E+07,72.82,6.58E-05,-82.61,39.51,2.36E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.00E-05,1.50E-05,27,fail,63.72,8.75E+07,77.15,5.67E-05,-80,33.95,2.43E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.00E-05,1.50E-05,125,fail,62.94,9.09E+07,89.22,6.58E-05,-80.87,37.43,2.11E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.50E-05,5.00E-06,27,fail,63.16,9.12E+07,61.42,5.04E-05,-85.22,32.04,3.29E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.50E-05,5.00E-06,125,fail,62.04,9.44E+07,61.8,5.92E-05,-86.1,34.82,2.92E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.50E-05,1.00E-05,27,fail,64.26,8.85E+07,69.18,5.04E-05,-83.19,27.74,2.78E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.50E-05,1.00E-05,125,fail,63.4,9.19E+07,73.09,5.91E-05,-84.47,32.09,2.41E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.50E-05,1.50E-05,27,fail,64.81,8.62E+07,77.72,5.03E-05,-81.7,25.77,2.48E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,1.50E-05,1.50E-05,1.50E-05,125,fail,63.94,8.94E+07,93.45,5.90E-05,-82.72,30.6,2.14E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,5.00E-06,5.00E-06,27,fail,60.07,7.51E+07,59.31,7.13E-05,-77.62,91.02,1.20E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,5.00E-06,5.00E-06,125,fail,59.19,7.72E+07,60.51,8.15E-05,-78.15,93,1.07E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,5.00E-06,1.00E-05,27,fail,61.15,7.45E+07,67.51,7.12E-05,-76.79,81.05,1.05E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,5.00E-06,1.00E-05,125,fail,60.52,7.64E+07,73.15,8.13E-05,-77.44,91.83,9.10E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,5.00E-06,1.50E-05,27,fail,61.69,7.39E+07,77.35,7.12E-05,-76,75.08,9.69E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,5.00E-06,1.50E-05,125,fail,61.05,7.57E+07,81.72,8.13E-05,-76.58,88.51,8.40E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.00E-05,5.00E-06,27,fail,62.09,7.33E+07,60.62,5.68E-05,-83.52,69.81,1.24E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.00E-05,5.00E-06,125,fail,61.05,7.51E+07,61.27,6.60E-05,-84.77,82.45,1.10E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.00E-05,1.00E-05,27,fail,63.18,7.27E+07,68.46,5.67E-05,-81.43,56.88,1.09E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.00E-05,1.00E-05,125,fail,62.4,7.44E+07,72.82,6.58E-05,-82.61,74.51,9.41E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.00E-05,1.50E-05,27,fail,63.72,7.19E+07,77.15,5.67E-05,-80,50.65,1.00E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.00E-05,1.50E-05,125,fail,62.94,7.40E+07,89.22,6.58E-05,-80.85,69.09,8.67E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.50E-05,5.00E-06,27,fail,63.16,7.23E+07,61.42,5.05E-05,-85.22,56.63,1.27E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.50E-05,5.00E-06,125,fail,62.04,7.42E+07,61.8,5.92E-05,-86.1,71.92,1.13E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.50E-05,1.00E-05,27,fail,64.26,7.16E+07,69.18,5.04E-05,-83.19,45.17,1.11E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.50E-05,1.00E-05,125,fail,63.4,7.33E+07,73.09,5.91E-05,-84.47,62.17,9.58E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.50E-05,1.50E-05,27,fail,64.81,7.09E+07,77.52,5.03E-05,-81.7,40.68,1.02E+05
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,2.50E-05,1.50E-05,1.50E-05,125,fail,63.94,7.24E+07,93.45,5.90E-05,-82.72,57.05,8.83E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,5.00E-06,5.00E-06,27,fail,60.07,6.78E+07,59.31,7.13E-05,-77.62,102.6,8.40E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,5.00E-06,5.00E-06,125,fail,59.19,6.61E+07,60.51,8.14E-05,-78.15,105.8,7.48E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,5.00E-06,1.00E-05,27,fail,61.15,6.67E+07,67.51,7.11E-05,-76.79,87.88,7.41E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,5.00E-06,1.00E-05,125,fail,60.51,6.55E+07,73.15,8.12E-05,-77.44,106.9,6.43E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,5.00E-06,1.50E-05,27,fail,61.69,6.61E+07,77.35,7.11E-05,-76,79.92,6.89E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,61.05,6.35E+07,81.72,8.12E-05,-76.58,103.5,5.97E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,62.09,6.75E+07,60.62,5.68E-05,-83.52,75.28,8.72E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,61.05,6.76E+07,61.27,6.60E-05,-84.77,95.97,7.75E+04
2,1.50E-05,5.00E-07,4.60E-07,2.00E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,63.18,6.66E+07,68.51,5.67E-05,-81.43,59.85,7.67E+04
